=========================================
Tokens with their respective log-ratios: 
=========================================
    -0,1	drill
    -0,4	drilled
     0,3	driller
   -0,15	drilling
   -0,48	drills
   -0,26	drink
    -0,3	drinker
   -0,07	drinking
    0,01	drinks
   -0,12	drip
    0,68	dripped
   -0,32	dripping
    -0,6	drippy
   -0,48	drips
    0,54	driscoll
   -0,22	drivas
   -0,07	drive
   -1,02	drivel
    0,33	driven
   -0,01	driver
   -0,07	drivers
   -0,08	driver's
    0,01	drives
   -0,18	driveway
   -0,15	driving
     0,3	drizella
   -0,48	droid
   -0,22	droids
    0,08	droll
   -0,16	drone
   -0,78	droned
   -0,85	drones
    -1,2	droning
   -0,54	drool
   -0,41	drooling
     0,3	drools
   -0,16	drop
       0	dropkick
   -0,13	dropped
   -0,12	dropping
   -0,52	droppingly
    0,05	drops
   -0,45	dross
    0,26	drought
   -0,06	drove
       0	droves
    -0,2	drown
   -0,36	drowned
    0,08	drowning
   -0,23	drowns
     0,3	drowsy
       0	drudge
     0,6	drudgery
   -0,05	drug
    -0,3	drugged
     0,3	druggie
    0,48	drugging
   -0,04	drugs
    0,08	drugstore
   -0,48	druids
    0,26	drum
     0,3	drummed
    0,59	drummer
     0,3	drumming
   -0,11	drummond
     0,1	drums
   -0,13	drunk
       0	drunkard
       0	drunkards
    0,09	drunken
       0	drunkenness
   -0,26	drunks
   -0,23	dry
    -0,4	dryer
   -0,48	drying
       0	dryly
   -0,48	ds
   -0,18	d's
     0,3	ds9
       0	dtv
    0,44	du
   -0,07	dual
    0,54	duality
    -0,3	duane
    0,47	dub
     0,3	dubai
   -0,21	dubbed
   -0,31	dubbing
       0	dubey
   -0,16	dubious
       0	dubiously
    0,65	dublin
       1	duc
    1,02	duchess
    0,62	duchovny
     0,6	duchovny's
   -0,19	duck
    -0,3	ducked
    0,18	duckling
   -0,15	ducks
       0	ducktales
    -0,6	duct
    -0,6	ducts
   -0,49	dud
   -0,55	dude
   -0,22	dudes
   -0,18	dude's
   -0,08	dudikoff
    0,38	dudley
   -0,21	duds
    0,06	due
    0,38	duel
    0,65	dueling
     0,6	duels
     0,1	dues
    0,68	duet
       1	duets
    0,48	duff
    0,48	duffy
   -0,26	dug
    0,48	dugan
     0,3	dugdale
       0	duggan
   -0,24	duh
       0	duilio
    0,82	dukakis
       0	dukas
   -0,01	duke
   -0,77	dukes
   -0,08	duke's
       0	duking
       0	dulhaniya
   -0,69	dull
    -0,7	dullard
    -0,6	dulled
    -0,3	duller
   -0,35	dullness
       0	dullsville
     0,3	duly
    0,12	dum
   -0,62	dumb
   -0,18	dumbass
    0,07	dumbed
   -0,83	dumber
   -0,81	dumbest
   -0,65	dumbfounded
   -0,26	dumbing
    0,41	dumbland
    -0,6	dumbness
    0,12	dumbo
    -0,6	dumbs
    -0,3	dumbstruck
   -0,54	dummies
   -0,16	dummy
   -0,35	dump
    -0,2	dumped
   -0,52	dumping
     0,2	dumps
   -0,24	dumpster
       0	dumpy
    0,18	dun
   -0,78	duncan
       0	dunce
    0,64	dundee
    -0,3	dune
    0,18	dunes
   -0,85	dung
   -0,56	dungeon
   -0,34	dungeons
    0,48	dunham
    0,67	dunk
       0	dunked
    0,18	dunn
    0,07	dunne
    -0,3	dunning
    0,48	dunnit
   -0,58	dunno
       0	dunn's
    0,29	dunst
       0	dunston
     0,2	duo
       0	duologue
    0,78	duo's
    -0,3	dupe
   -0,19	duped
       0	dupes
     0,3	dupia
   -0,48	duplex
   -0,12	duplicate
    0,95	duplicated
       0	duplicates
       0	duplicating
    0,37	duplicitous
    0,22	duplicity
     0,7	dupont
       0	dupree
    0,78	duquenne
       0	duran's
   -1,04	durante
    -0,6	durante's
   -0,23	duration
    1,19	durbin
       0	durden
     0,3	duress
       0	durham
    0,05	during
    0,78	durning
    1,01	duryea
       0	dusay
   -0,18	dusk
    -0,3	dusky
   -0,27	dust
    -0,4	dustbin
    0,74	dustin
    -0,3	dusting
   -0,19	dusty
    0,08	dutch
    0,43	duties
    0,78	dutiful
     0,3	dutifully
    -0,3	dutt
    0,15	duty
   -0,67	duval
     0,1	duvall
    0,74	duvall's
       0	duvivier's
   -0,27	dv
    0,11	dvd
    0,13	dvds
    0,15	dvd's
       0	dvorak
     0,2	dvr
    0,18	dw
       0	dwan
   -0,25	dwarf
    0,18	dwarfed
   -0,11	dwarfs
       0	dwarves
   -0,12	dweeb
       0	dweeby
    0,57	dwell
    0,48	dweller
    0,43	dwellers
    0,04	dwelling
   -0,05	dwells
    0,48	dwelt
    0,32	dwight
     0,3	dwindles
    0,37	dwindling
    0,67	dyan
    0,04	dye
    -0,6	dyed
   -0,03	dying
    0,32	dyke
     0,6	dyke's
    0,23	dylan
    -0,3	dylan's
    0,17	dynamic
    0,44	dynamics
     0,3	dynamism
   -0,25	dynamite
    0,78	dynamo
    0,26	dynasty
       0	dyno
    0,48	dysfunction
   -0,09	dysfunctional
    0,48	dyson
    0,81	dystopian
    0,78	dystrophy
   -0,01	e
    0,23	each
   -0,06	eager
    0,14	eagerly
     0,8	eagle
   -0,54	eagles
    0,79	ealing
     0,3	eamonn
   -0,18	ear
    -0,3	eardrum
   -0,18	eared
    -0,3	earful
     0,2	earl
     0,6	earle
    0,13	earlier
     0,2	earliest
    0,17	early
       0	earmarks
   -0,05	earn
    0,12	earned
    -0,1	earnest
    0,54	earnestly
    0,22	earnestness
     0,2	earning
     0,4	earnings
    0,39	earns
     0,5	earp
   -0,26	ears
     0,3	earshot
   -0,06	earth
    -0,1	eartha
       0	earthbound
    0,48	earthling
    -0,7	earthlings
   -0,26	earthly
   -0,43	earthquake
    0,18	earth's
       0	earthworm
    0,37	earthy
    0,18	ease
       0	eased
    0,09	easier
   -0,03	easiest
    0,05	easily
   -0,48	easiness
       0	easing
    0,04	east
   -0,18	eastenders
    -0,2	easter
    0,09	eastern
     0,3	eastman
    0,43	eastwood
    0,28	eastwood's
    0,29	easy
     0,9	easygoing
   -0,22	eat
    -0,3	eaten
   -0,67	eater
    -0,4	eaters
   -0,14	eating
    0,48	eaton
    -0,1	eats
    0,37	ebay
    0,18	ebb
    0,56	ebenezer
    0,25	ebert
    0,08	ebert's
       0	ebola
   -0,18	ebsen
     0,3	ebullient
   -0,15	eburne
     0,3	ec
    0,28	eccentric
    0,12	eccentricities
    -0,1	eccentricity
       0	eccentrics
    0,35	eccleston
    -0,3	ecclestone
       0	eccleston's
    0,18	echelon
   -0,05	echo
     0,4	echoed
    0,41	echoes
    0,06	echoing
    -0,3	echos
       0	echt
    0,51	eclectic
    0,78	eclipse
   -0,07	eclipsed
     0,3	eclipsing
    -0,2	ecological
   -0,18	ecology
    0,31	economic
    0,53	economical
   -0,22	economically
     0,3	economics
       0	economies
    0,33	economy
    0,36	ecstasy
    0,07	ecstatic
       0	ecuador
   -0,07	ed
    0,25	eddie
    0,45	eddie's
   -0,46	eddy
       0	edel
   -0,18	eden
       0	eden's
    0,27	edgar
    0,34	edge
    0,46	edged
    0,56	edges
     0,3	edgier
       0	edginess
     0,3	edging
   -0,12	edgy
   -0,56	edinburgh
   -0,08	edison
    0,54	edison's
   -0,19	edit
   -0,17	edited
    0,93	edith
   -0,24	editing
    0,12	edition
    0,67	editions
   -0,18	editor
   -0,24	editorial
   -0,25	editors
   -0,48	editor's
   -0,64	edits
    0,78	edmond
    0,51	edmund
     0,3	edna
    0,48	edo
       0	edouard
    0,48	ed's
     0,7	eduard
    1,04	eduardo
    0,04	educate
    0,01	educated
    0,54	educating
   -0,07	education
    0,14	educational
    0,11	edward
    0,48	edwardian
    0,66	edwards
    -0,3	edward's
   -0,12	edwin
       0	eeks
   -0,48	eel
    0,43	eerie
    0,27	eerily
    0,54	eeriness
   -0,48	effacing
    0,03	effect
    0,65	effected
    0,22	effecting
     0,3	effective
    0,32	effectively
    0,52	effectiveness
    -0,2	effects
     0,1	effeminate
     0,6	effervescent
    0,11	efficiency
    0,37	efficient
    0,34	efficiently
   -0,78	effie
       0	effing
   -0,31	effort
    0,21	effortless
    0,55	effortlessly
    0,06	efforts
       0	effusively
     0,4	efx
     0,1	eg
       0	egalitarian
    1,04	egan
   -0,21	egg
    0,12	egged
    -0,3	eggnog
   -0,22	eggs
   -0,12	ego
    -0,3	egocentric
       0	egoist
     0,3	egomaniac
   -0,48	egomaniacs
    0,05	egos
     0,3	egotism
       0	egotist
     0,3	egotistic
    0,12	egotistical
    -0,7	egregious
       0	egress
   -0,18	egypt
   -0,26	egyptian
   -0,78	egyptologist
       0	egyptology
   -0,39	eh
    -0,3	ehh
     0,9	eiffel
    0,15	eight
    0,43	eighteen
       0	eighteenth
     0,3	eighth
    0,17	eighties
   -0,28	eighty
    0,36	eileen
    0,89	einstein
    0,24	einstein's
     0,6	eisenberg
     0,6	eisenstein
       0	eisner
   -0,24	either
   -0,48	ejaculate
    -0,3	ejaculation
    -0,3	eject
    -0,3	ejected
       0	ejecting
     0,3	ejection
       0	ej's
    0,37	ekin
       0	eking
    -0,3	ekland
    0,13	el
   -0,01	elaborate
   -0,12	elaborated
     0,7	elaborately
    -0,3	elaborates
     0,3	elaborating
    -0,3	elaboration
   -0,52	elaine
     0,9	elam
    -0,3	elapsed
       0	elapses
    -0,3	elastic
    -0,3	elated
     0,3	elation
    0,12	elbow
    0,12	elder
    0,33	elderly
     0,3	elders
     0,3	eldest
     0,3	eleanor
    0,18	elect
    0,29	elected
     0,4	electing
    0,71	election
    -0,6	elections
   -0,35	electra
   -0,07	electric
    -0,3	electrical
     0,3	electrician
    -0,2	electricity
     0,7	electrified
    0,98	electrifying
     0,3	electro
   -0,48	electrocute
   -0,22	electrocuted
    -0,7	electrocutes
    -0,3	electrocution
   -0,04	electronic
    -0,3	electronica
   -0,22	electronics
    0,35	elegance
    0,62	elegant
    0,38	elegantly
    0,78	elegiac
    -0,3	elektra
    0,15	element
   -0,32	elementary
    0,09	elements
     0,3	elena
     0,3	eleniak
       0	eleniak's
    0,31	elephant
    0,37	elephants
    0,48	elephant's
   -0,21	elevate
    0,13	elevated
    0,48	elevates
     0,3	elevating
       0	elevation
    0,11	elevator
    0,52	elevators
    0,44	eleven
    0,48	eleventh
   -0,45	elf
    -0,3	elfman
    -0,3	elfman's
   -0,21	eli
    1,28	elia
    -0,1	elias
   -0,53	elicit
    -0,3	elicited
    -0,6	eliciting
    0,54	elicits
   -0,07	eligible
    0,09	elijah
    0,19	eliminate
   -0,24	eliminated
   -0,07	eliminates
    0,11	eliminating
    0,07	elimination
    0,48	elinor
     0,3	elinore
       0	elinore's
       0	eliot's
   -0,07	elisabeth
   -0,48	elise
    0,62	elisha
   -0,01	elite
   -0,12	elites
   -0,38	elitist
       0	elitists
   -0,78	eliza
    0,17	elizabeth
   -0,48	elizabethan
    0,78	elizabeth's
   -0,37	elizondo
     0,3	elk
    1,01	ella
    0,07	ellen
   -0,52	ellen's
    1,04	ellie
     0,4	ellington
    0,08	elliot
   -0,48	elliot's
    0,59	elliott
       0	ellipses
       0	ellipsis
     0,4	elliptical
   -0,81	ellis
    0,18	ellison
   -0,17	elm
    0,44	elmer
     0,3	elmer's
     0,3	elmore
    -0,4	elmo's
     0,3	elongated
       0	elope
     0,3	eloquence
    0,09	eloquent
    0,37	eloquently
       0	els
    1,12	elsa
   -0,18	else
    0,48	elses
   -0,09	else's
   -0,17	elsewhere
    -0,3	elsie
    0,75	elton
       0	elucidated
     0,3	elucidation
    0,18	elude
    0,37	eludes
    0,28	elusive
       0	elves
    0,75	elvira
     0,9	elvira's
    -0,4	elvis
    -0,3	elvis's
   -0,48	elwes
       0	ely
    -0,3	ely's
    0,01	em
    0,43	email
   -0,22	emails
     0,7	emanating
    -0,3	emancipated
   -0,18	emancipation
    -0,3	emanuelle
    -0,6	emasculated
    0,23	embark
    0,48	embarked
   -0,18	embarking
    0,35	embarks
   -0,59	embarrass
   -0,63	embarrassed
   -0,12	embarrasses
   -0,74	embarrassing
   -0,88	embarrassingly
   -0,89	embarrassment
   -0,52	embassy
    0,48	embattled
    0,26	embedded
       0	embellish
     0,7	embellished
     0,3	embellishes
    -0,3	embellishment
    -0,1	embellishments
     0,1	embeth
       0	embezzle
     0,7	embezzled
    0,18	embezzling
    0,26	embittered
    -0,3	emblazoned
   -0,48	emblematic
     0,6	embodied
    0,34	embodies
    0,06	embodiment
       0	embodiments
   -0,08	embody
    0,37	embrace
   -0,15	embraced
    0,81	embraces
     0,3	embracing
    0,43	embroiled
   -0,18	emcee
     0,7	emerald
    0,07	emerge
    0,22	emerged
    0,51	emergence
    -0,2	emergency
    0,26	emerges
    0,06	emerging
     0,6	emerson
     0,7	emery
     0,3	emigrated
     0,6	émigré
    1,43	emil
    0,65	emile
    0,08	emilia
   -0,15	emilio
    0,31	emily
       0	eminem
   -0,12	eminently
    -0,3	emit
    -0,4	emitted
    -0,3	emitting
    0,48	emma
       0	emmanuel
     0,4	emmanuelle
     0,6	emma's
   -0,48	emmerich
       0	emmett
    0,45	emmy
     0,3	emmy's
   -0,78	emote
       0	emoted
     0,3	emotes
   -0,14	emoting
     0,1	emotion
    0,32	emotional
    0,48	emotionalism
    0,31	emotionally
   -0,07	emotionless
    0,51	emotions
    0,81	emotive
    0,08	empathetic
       0	empathic
   -0,08	empathise
   -0,03	empathize
   -0,17	empathy
    0,13	emperor
   -0,51	emperor's
    0,15	emphasis
    0,48	emphasise
       0	emphasised
    0,48	emphasises
   -0,02	emphasize
     0,3	emphasized
    0,34	emphasizes
    0,15	emphasizing
       0	emphatic
     0,3	emphatically
       0	emphysema
    0,33	empire
     0,3	empires
   -0,48	employ
    0,07	employed
     0,1	employee
    0,11	employees
    0,07	employer
    0,08	employers
       0	employing
       0	employment
    0,32	employs
     0,3	empower
    0,18	empowered
    0,52	empowerment
    -0,4	empress
   -0,19	emptiness
   -0,29	empty
    -0,6	emulate
     0,3	emulated
   -0,48	emulating
    0,23	en
     0,2	enable
    0,44	enabled
    0,22	enables
     0,6	enabling
       0	enact
   -0,15	enacted
    -0,3	enacting
       0	enactment
    -0,7	enactments
   -0,48	enacts
   -0,06	enamored
       0	enamoured
    -0,3	encapsulate
     0,3	encapsulated
    0,48	encapsulates
    -0,3	encased
     0,6	enchanted
    1,03	enchanting
    0,85	enchantment
       0	enchants
       0	enchilada
    0,48	enclosed
       0	enclosure
       0	encoded
    -0,6	encompass
    0,74	encompasses
    0,56	encompassing
    0,54	encore
    0,14	encounter
    0,03	encountered
    -0,3	encountering
    0,06	encounters
   -0,08	encourage
    0,14	encouraged
     0,7	encouragement
    0,25	encourages
    0,23	encouraging
    0,78	encroaching
       0	encrusted
       0	encrypted
   -0,54	encyclopedia
   -0,04	end
     0,6	endangered
       0	endangering
    0,18	endear
     0,3	endeared
    0,32	endearing
    0,74	endearingly
   -0,18	endearment
   -0,19	endeavor
     0,4	endeavors
    0,12	endeavour
   -0,09	ended
       0	endemic
       0	endemol
    -0,3	endeth
    0,78	endgame
       0	ending
       0	ending,which
    0,16	endings
   -0,38	endless
   -0,23	endlessly
    0,18	endorse
   -0,43	endorsement
       0	endorsements
     0,3	endowed
    0,48	endowments
   -0,03	ends
   -0,16	endurance
   -0,17	endure
   -0,34	endured
    0,64	endures
    0,19	enduring
    0,18	enemies
       0	enemy
   -0,18	enemy's
    0,56	energetic
    0,12	energies
       0	energized
   -0,01	energy
       0	enervated
       0	enervating
    -0,3	enforce
    1,08	enforced
     0,1	enforcement
    0,78	enforcer
       0	enforcers
    -0,3	enforces
     0,3	enforcing
    -0,2	engage
    0,17	engaged
    0,19	engagement
   -0,36	engages
    0,14	engaging
       0	engendered
   -0,09	engine
    0,46	engineer
   -0,05	engineered
    -0,1	engineering
    0,85	engineers
   -0,44	engines
    0,29	england
     0,6	england's
     0,3	engle
     0,6	englebert
    0,09	english
    0,07	englishman
     0,3	englishwoman
   -0,75	englund
    -0,3	englund's
   -0,48	engraved
    -0,6	engrish
     0,6	engrossed
    0,59	engrossing
    0,85	engulf
     0,2	engulfed
    0,18	engulfs
    0,13	enhance
    0,47	enhanced
       0	enhancement
    -0,3	enhancements
    0,67	enhances
    0,48	enhancing
       0	enigma
    0,34	enigmatic
    0,23	enjoy
    0,33	enjoyable
    0,23	enjoyably
    0,38	enjoyed
    0,17	enjoying
    0,02	enjoyment
    0,17	enjoys
   -0,18	enlarged
    -0,2	enlighten
    0,06	enlightened
    0,21	enlightening
   -0,39	enlightenment
    0,48	enlightens
   -0,22	enlist
    0,43	enlisted
     0,3	enlistment
    0,51	enlists
    -0,4	enliven
    -0,3	enlivened
    0,12	enmeshed
   -0,07	ennio
       0	ennobling
     0,1	ennui
     0,3	enormity
     0,2	enormous
     0,3	enormously
   -0,14	enough
    0,48	enrage
    -0,6	enraged
       0	enrages
     0,3	enraging
       0	enrapt
    0,12	enraptured
   -0,78	enrich
    0,78	enriched
    -0,3	enriching
    0,64	enrico
     0,3	enrolls
     0,3	ensconced
    0,56	ensemble
       0	enshrined
       0	ensign
    0,24	enslaved
       0	ensnare
     0,1	ensue
   -0,22	ensued
    0,18	ensues
     0,2	ensuing
    0,11	ensure
     0,7	ensured
    0,43	ensures
    0,26	ensuring
    0,48	entail
     0,6	entailed
    0,15	entails
     0,4	entangled
    -0,3	entanglement
     0,3	entanglements
       0	entei
    -0,4	entendre
       0	entendres
    0,11	enter
    0,14	entered
   -0,03	entering
    0,46	enterprise
    -0,3	enterprises
     0,3	enterprising
    0,19	enters
    0,02	entertain
   -0,06	entertained
    0,51	entertainer
    0,64	entertainers
    0,16	entertaining
    0,12	entertainingly
    0,07	entertainment
    0,54	entertainments
     0,4	entertainment's
    0,66	entertains
    0,48	enthrall
    0,54	enthralled
    0,94	enthralling
     0,6	enthused
    0,18	enthusiasm
   -0,23	enthusiast
    0,06	enthusiastic
    0,24	enthusiastically
     0,1	enthusiasts
    0,11	entice
       0	enticed
     0,3	entices
       0	enticing
   -0,17	entire
   -0,02	entirely
   -0,03	entirety
   -0,22	entitled
       0	entity
       0	entourage
   -0,22	entrails
     0,2	entrance
    0,93	entranced
     0,7	entrancing
       0	entrap
    0,18	entrapment
    0,48	entre
   -0,18	entrée
     0,3	entrenched
    0,56	entrepreneur
    0,15	entries
    -0,3	entropy
       0	entrusted
    0,05	entry
     0,3	entwined
       0	enumerated
       0	enunciate
    0,48	enunciated
    -0,3	enunciates
       0	enunciating
       0	enunciation
    -0,3	envelop
    -0,1	envelope
     0,3	enveloped
       0	envelopes
     0,7	enveloping
    0,48	envies
    -0,7	envious
    0,35	environment
   -0,06	environmental
    0,18	environmentalism
    -0,3	environmentalist
    -0,3	environmentalists
    0,18	environmentally
     0,4	environments
     0,3	environs
    -0,3	envisaged
     0,3	envision
    0,18	envisioned
     0,6	envisions
    -0,3	envoy
   -0,03	envy
    -0,7	enzo
     0,3	eo
   -0,48	eons
     0,3	ep
    1,18	ephemeral
     0,3	ephron
    0,22	epic
    -0,6	epically
    0,13	epics
     0,2	epidemic
       0	epilepsy
    -0,6	epileptic
   -0,11	epilogue
    0,24	epiphany
     0,2	episode
    0,37	episodes
    0,05	episodic
       0	epithets
     0,3	epitome
     0,3	epitomises
     0,6	epitomized
       0	epitomizes
       0	epochal
       0	epochs
    0,22	eponymous
   -0,18	epos
    0,19	epps
     0,7	eps
       0	epstein
    0,01	equal
     0,7	equaled
    0,05	equality
     0,3	equalizer
    0,19	equally
    0,03	equals
   -0,18	equate
    -0,3	equated
    0,18	equates
    0,48	equating
    0,12	equation
    -0,7	equations
       0	equator
     0,7	equilibrium
   -0,17	equipment
    0,26	equipped
   -0,11	equivalent
   -0,09	er
    0,27	era
   -0,48	eradicate
       0	eradicated
       0	eragon
     0,6	eras
   -0,05	erase
    0,22	erased
    -0,6	eraser
       0	eraserhead
     0,4	erases
     0,4	erasing
       0	ere
    0,12	erect
    0,95	erected
   -0,48	erection
    -0,3	ergo
     0,2	eric
   -0,12	erica
    0,15	erich
    0,56	eric's
     0,4	erik
    0,09	erika
    -0,3	erika's
     0,3	erik's
   -0,37	erin
       0	erk
   -0,88	erm
       0	ermey
   -0,18	ermine
       0	erna
    0,27	ernest
     0,5	ernie
    0,42	ernst
       0	erode
     0,7	eros
    0,03	erotic
   -0,81	erotica
    0,78	erotically
    0,68	eroticism
   -0,18	err
     0,6	errand
    -0,3	errands
       0	errant
   -0,15	erratic
     0,3	erratically
    0,65	errol
   -0,34	erroll
    -0,3	erroll's
       0	errol's
    0,22	erroneous
   -0,01	error
   -0,41	errors
     0,1	ersatz
       0	erstwhile
     0,1	erudite
     0,3	erupt
     0,4	erupting
       0	eruption
    -0,3	eruptions
    0,23	erupts
     0,1	erwin
    0,15	es
    -0,3	e's
    0,65	esai
    0,95	escalates
    0,51	escalating
   -0,37	escapade
    0,06	escapades
    0,15	escape
    0,08	escaped
     0,7	escapee
     0,2	escapees
   -0,12	escapes
    0,09	escaping
    0,37	escapism
    0,58	escapist
    0,48	escher
     0,3	eschew
    0,48	eschewed
    -0,3	eschewing
    0,48	eschews
   -0,36	escort
    0,12	escorted
    -0,3	escorting
   -0,78	escorts
   -0,22	esha
    0,73	eskimo
     0,3	eskimos
    0,04	esoteric
     0,3	esoterics
   -0,19	esp
    0,21	especially
     0,3	especialy
    0,65	espionage
    -0,3	espn
   -0,07	esposito
       0	esposito's
       0	espouse
       0	espouses
    -0,6	espresso
    -0,3	esqe
       0	esque
   -0,03	esquire
       0	essay
     0,6	essayed
     0,3	essaying
    -0,4	essays
    0,44	essence
    0,39	essential
   -0,06	essentially
       0	essentials
   -0,48	essex
       0	essex's
       0	está
     0,4	establish
    0,16	established
   -0,08	establishes
   -0,08	establishing
   -0,03	establishment
   -0,04	estate
    0,22	estates
    0,08	esteban
    0,09	esteem
   -0,07	esteemed
   -0,15	estelle
    0,54	estes
   -0,48	estevez
    0,57	esther
       0	esther's
       0	esthetic
     0,3	esthetically
    0,18	estimable
       0	estimate
   -0,18	estimated
    -0,3	estimating
    0,07	estimation
     0,3	estonia
    0,78	estonian
       0	estrada
    0,19	estranged
     0,4	estrangement
       0	estrogen
   -0,48	eszterhas
    -0,1	et
   -0,09	etc
    -0,7	etcetera
    0,78	etched
    0,25	eternal
    0,26	eternally
    -0,2	eternity
    0,22	ethan
    -0,8	ethel
     0,3	ether
    0,65	ethereal
     0,3	ethic
    0,44	ethical
    -0,3	ethically
   -0,12	ethics
    0,06	ethnic
       0	ethnicities
     0,2	ethnicity
       0	ethnocentric
     0,3	ethos
     0,3	etiquette
    0,78	ettore
     0,3	eu
    0,43	eugene
       0	eulogies
     0,1	eulogy
    0,12	euphemism
       0	euphemistic
   -0,18	euphoric
    -0,3	eur
    -0,3	eureka
   -0,34	euro
    0,86	europa
    0,24	europe
    0,05	european
   -0,06	europeans
     0,3	europe's
   -0,22	euros
    -0,4	eurotrash
    -0,9	eurovision
     1,4	eustache
     0,1	eva
    0,64	evacuated
    0,22	evacuation
       0	evacuees
    0,15	evade
    -0,3	evades
     0,7	evading
    0,05	evaluate
     0,3	evaluated
    -0,6	evaluating
    0,38	evaluation
    0,48	evaluations
   -0,78	evan
    -0,3	evangelical
    0,08	evangelion
     0,7	evangelist
       0	evangelistic
    0,85	evans
   -0,48	evaporates
    0,48	eva's
   -0,04	eve
    0,13	evelyn
    -0,6	evelyn's
   -0,19	even
    0,16	evening
    0,35	evenings
    0,18	evening's
   -0,08	evenly
    0,09	event
   -0,37	eventful
    0,19	events
    -0,3	event's
    0,19	eventual
    0,08	eventually
   -0,08	ever
    0,63	everett
   -0,18	everglades
    0,38	evergreen
    0,56	everlasting
    -0,6	evers
   -0,02	every
    0,06	everybody
    0,48	everybody's
     0,5	everyday
    0,56	everyman
    0,08	everyone
     0,7	everyones
    0,13	everyone's
   -0,02	everything
       0	everythings
   -0,24	everything's
    0,15	everytime
    0,88	everytown
       0	everyway
       0	everywhere
     0,3	evicted
       0	evicting
   -0,11	evidence
     0,3	evidenced
    0,08	evident
   -0,25	evidently
   -0,08	evil
     0,6	evilness
   -0,18	evils
     0,3	eviscerated
    -0,3	evisceration
     0,3	evita
    0,28	evocative
   -0,18	evoke
     0,1	evoked
    0,45	evokes
    0,34	evoking
    0,03	evolution
   -0,48	evolutionary
   -0,12	evolve
     0,3	evolved
       0	evolvement
    0,72	evolves
    0,18	evolving
    -0,2	ewan
    0,67	ewoks
   -0,18	ewww
    0,03	ex
   -0,16	exact
   -0,22	exacting
   -0,04	exactly
    -0,3	exacts
    0,07	exaggerate
   -0,01	exaggerated
     0,3	exaggeratedly
   -0,09	exaggerating
   -0,05	exaggeration
    0,24	exaggerations
    -0,3	exalted
    -0,2	exam
    0,19	examination
       0	examine
    0,07	examined
     0,3	examiner
    0,95	examines
    0,07	examining
   -0,07	example
       0	examples
     0,3	exams
     0,1	exasperated
   -0,18	exasperating
     0,4	exasperation
     0,6	excalibur
       0	exceed
    0,36	exceeded
       0	exceeding
    0,03	exceedingly
    0,14	exceeds
    0,44	excel
    0,48	excelent
       0	excelled
    0,57	excellence
    0,64	excellent
    1,47	excellently
    0,43	excels
   -0,27	except
       0	excepted
       0	excepting
   -0,14	exception
    0,63	exceptional
    0,06	exceptionally
   -0,23	exceptions
   -0,78	excerpt
    0,11	excerpts
   -0,03	excess
   -0,12	excesses
    0,05	excessive
   -0,11	excessively
    0,48	excessiveness
    0,09	exchange
   -0,12	exchanged
    0,33	exchanges
    0,15	exchanging
   -0,37	excised
    0,48	excitable
    0,05	excite
   -0,15	excited
    -0,3	excitedly
   -0,02	excitement
   -0,18	excites
    0,16	exciting
     0,6	excitingly
     0,3	exclaimed
    -0,3	exclaiming
   -0,15	exclaims
   -0,26	exclamation
   -0,12	exclude
     0,4	excluded
    -0,3	excludes
   -0,12	excluding
       0	exclusive
   -0,14	exclusively
   -0,48	excommunicated
       0	excommunication
    -0,3	excorcist
    -0,6	excrement
   -0,74	excruciating
   -0,93	excruciatingly
   -0,27	excursion
    -0,3	excursions
    -0,3	excusable
   -0,66	excuse
   -0,27	excused
   -0,46	excuses
   -0,48	excusing
    0,09	exec
    -0,6	execrable
   -0,34	execs
   -0,27	execute
   -0,08	executed
     0,3	executes
    0,38	executing
   -0,31	execution
    0,22	executioner
    -0,3	executioners
    0,18	executions
    -0,1	executive
   -0,02	executives
       0	executive's
    0,12	exemplar
     0,6	exemplary
   -0,18	exemplified
    0,38	exemplifies
     0,7	exemplify
     0,3	exemplifying
    0,48	exempt
    -0,3	exercise
       0	exercises
       0	exerted
       0	exhaust
    0,14	exhausted
   -0,04	exhausting
    0,08	exhaustion
    0,48	exhaustive
    0,48	exhausts
       0	exhibit
     0,7	exhibited
   -0,08	exhibiting
    0,67	exhibition
   -0,48	exhibitionist
     0,3	exhibitions
       0	exhibitors
    0,03	exhibits
     0,3	exhilarated
    0,37	exhilarating
     0,3	exhilaration
    0,48	exile
    0,67	exiled
    -0,2	exist
   -0,78	existant
    0,09	existed
       0	existence
     0,6	existences
    -0,9	existent
    0,23	existential
     0,4	existentialist
    -0,6	existentially
    0,22	existing
    0,03	exists
   -0,29	exit
   -0,12	exited
     0,2	exiting
   -0,48	exits
     0,4	exodus
   -0,18	exonerated
       0	exorbitant
       0	exorcise
   -0,95	exorcism
   -0,29	exorcist
   -0,03	exotic
     0,3	exoticism
       0	exp
    0,02	expand
    0,18	expanded
    0,15	expanding
    0,18	expands
    -0,3	expanses
    1,04	expansion
    0,26	expansive
     0,3	expatriate
   -0,01	expect
    -0,3	expectable
    0,18	expectant
    0,11	expectation
   -0,09	expectations
    -0,1	expected
     0,3	expectedly
   -0,05	expecting
   -0,23	expects
    -0,6	expedient
    0,08	expedition
       0	expedition's
       0	expel
    0,15	expelled
    -0,9	expend
    0,18	expendable
   -0,22	expense
     0,7	expenses
   -0,14	expensive
   -0,48	expensively
    0,19	experience
    0,05	experienced
    0,26	experiences
